CONT_MEAS,CRITER,CRITER_DESCR,CRIT_UNIT,CRIT_U,CRIT_L,SUBST,COND_GHGU,COND_GHGL,COND_UNIT,ENGN_CATG,VEH_CATG,VEH_SCATG,POWER_L,POWER_U,IGN_TYP,EMS_STG,TYR_CLASS,ENGF_CLASS,VERF_EPREL,RM,RM_L,RM_U,COMBP_L,COMBP_U,OPH_L,TYP_COMB,COMB_UNIT,CALC_MEAS,TYP_PLANT,LADEN_L,LADEN_U,ENERGYV,CRITICALITY
BAT-AEL,DNSH_POL_FEN_124,Pollution from Formaldehyde of existing NGSL,MG/NM3         ,5,15,FORMALDEHYDE,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,NGSL    ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNIB_125,Pollution from NOX of new IRONSTG,MG/NM3         ,15,65,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,IRONSTG ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEIB_126,Pollution from NOX of existing IRONSTG,MG/NM3         ,20,100,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,IRONSTG ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNIC_127,Pollution from NOX of new IRONSTG,MG/NM3         ,20,35,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,IRONSTG ,CCGT     ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEIC_128,Pollution from NOX of existing IRONSTG,MG/NM3         ,20,50,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,IRONSTG ,CCGT     ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNIB_129,Pollution from CO of new IRONSTG,MG/NM3         ,5,35,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,IRONSTG ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEIB_130,Pollution from CO of existing IRONSTG,MG/NM3         ,5,100,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,IRONSTG ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNIC_131,Pollution from CO of new IRONSTG,MG/NM3         ,5,20,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,0,IRONSTG ,CCGT     ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEIC_132,Pollution from CO of existing IRONSTG,MG/NM3         ,5,20,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,1500,IRONSTG ,CCGT     ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNIB_133,Pollution from SO2 of new IRONSTG,MG/NM3         ,25,150,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,0,IRONSTG ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEIB_134,Pollution from SO2 of existing IRONSTG,MG/NM3         ,25,150,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,100,0,1500,IRONSTG ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNIC_135,Pollution from SO2 of new IRONSTG,MG/NM3         ,10,45,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,0,IRONSTG ,CCGT     ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEIC_136,Pollution from SO2 of existing IRONSTG,MG/NM3         ,10,45,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,100,1500,IRONSTG ,CCGT     ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNIB_137,Pollution from dust of new IRONSTG,MG/NM3         ,2,7,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,0,IRONSTG ,BOILER   ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEIB_138,Pollution from dust of existing IRONSTG,MG/NM3         ,2,7,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,300,0,1500,IRONSTG ,BOILER   ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNIC_139,Pollution from dust of new IRONSTG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,0,IRONSTG ,CCGT     ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEIC_140,Pollution from dust of existing IRONSTG,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,300,1500,IRONSTG ,CCGT     ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNGG_141,Pollution from NOX of new GFGT,MG/NM3         ,15,50,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,GFGT    ,GTCGF    ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEGG_142,Pollution from NOX of existing GFGT,MG/NM3         ,50,350,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,GFGT    ,GTCGF    ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNGG_143,Pollution from CO of new GFGT,MG/NM3         ,0,75,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,GFGT    ,GTCGF    ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEGG_144,Pollution from CO of existing GFGT,MG/NM3         ,0,100,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,GFGT    ,GTCGF    ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNFM_145,Pollution from NOX of new FCB,MG/NM3         ,30,85,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,MIXGL    ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEFM_146,Pollution from NOX of existing FCB,MG/NM3         ,80,290,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,MIXGL    ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_NNFG_147,Pollution from NOX of new FCB,MG/NM3         ,20,80,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,GAS      ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_NEFG_148,Pollution from NOX of existing FCB,MG/NM3         ,70,100,NOX         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,GAS      ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_CNF_149,Pollution from CO of new FCB,MG/NM3         ,5,30,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_CEF_150,Pollution from CO of existing FCB,MG/NM3         ,5,30,CO          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_SNF_151,Pollution from SO2 of new FCB,MG/NM3         ,10,110,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_SEF_152,Pollution from SO2 of existing FCB,MG/NM3         ,10,110,SO2         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNF_153,Pollution from HCI of new FCB,MG/NM3         ,1,7,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEF_154,Pollution from HCI of existing FCB,MG/NM3         ,2,15,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNF_155,Pollution from HCI of new FCB,MG/NM3         ,1,5,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEF_156,Pollution from HCI of existing FCB,MG/NM3         ,1,9,HCI         ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNF_157,Pollution from HF of new FCB,MG/NM3         ,1,3,HF          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEF_158,Pollution from HF of existing FCB,MG/NM3         ,1,6,HF          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_HNF_159,Pollution from HF of new FCB,MG/NM3         ,1,2,HF          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_HEF_160,Pollution from HF of existing FCB,MG/NM3         ,1,3,HF          ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNF_161,Pollution from dust of new FCB,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEF_162,Pollution from dust of existing FCB,MG/NM3         ,2,15,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_DNF_163,Pollution from dust of new FCB,MG/NM3         ,2,5,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,NEW      ,,,,
BAT-AEL,DNSH_POL_DEF_164,Pollution from dust of existing FCB,MG/NM3         ,2,10,DUST        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,1500,FCB     ,         ,YEARLY AVERAGE,EXISTING ,,,,
BAT-AEL,DNSH_POL_PF_165,Pollution from PCDD/F of FCB,NG I-TEQ/NM3   ,0.012,0.036,PCDD/F      ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,         ,,,,
BAT-AEL,DNSH_POL_TF_166,Pollution from TVOC of FCB,MG/NM3         ,0.6,12,TVOC        ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,FCB     ,         ,YEARLY AVERAGE,         ,,,,
IMPL,DNSH_WAT_RISK,Environmental degradation risks related to preserving water quality and avoiding water stress are identified and addressed,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CEC_EC,Meets the requirements set in accordance with Directive 2009/125/EC for servers and data storage products.,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CEC_REST,Does not contain the restricted substances,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CEC_WASTE,A waste management plan is in place and ensures maximal recycling at end of life of electrical and electronic equipment,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CEC_EOLT,"At its end of life, the equipment undergoes preparation for reuse, recovery or recycling operations, or proper treatment,",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CCM_PRAC,Has demonstrated best efforts to implement the relevant practices,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
MRYE,DNSH_CEC_WMPR,DNSH_CEC_WMPR,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CEC_RISK,"Any potential risks to the circular economy objectives from the researched technology, product or other solution are evaluated and addressed, as set out in Article 17(1), point. (d), of Regulation (EU) 2020/852.",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_POL_RISK,"Any potential risks to generate a significant increase in the emissions of pollutants to air, water or land from the researched technology, product or other solution are evaluated and addressed.",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_BIO_RISK,"Any potential risks to the good condition or resilience of ecosystems or to the conservation status of habitats and species, including those of Union interest, from the researched technology, product or other solution are evaluated and addressed.",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CCM_FUEL,"The activity is not undertaken for the purposes of fossil fuel extraction, transport or use.",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CCM_GHGO,"The projected life-cycle GHG emissions from the researched technology, product or other solution do not undermine GHG mitigation objectives under the Paris Agreement or hinder the deployment of climate mitigation solutions.",INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CCM_FOSSIL,DNSH_CCM_FOSSIL,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
IMPL,DNSH_CCM_VEH,DNSH_CCM_VEH,INDICATOR (Y/N),0,0,            ,,,         ,         ,        ,,0,0,       ,       ,         ,          ,          ,   ,0,0,0,0,0,        ,         ,              ,         ,,,,
GHG,SC_CCM_HMT,Ironmaking step - Hot Metal,TCO2E/T        ,1.331,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_STO,Ironmaking step - Sintered Ore,TCO2E/T        ,0.163,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_COK,Ironmaking step - Coke (excluding lignite coke),TCO2E/T        ,0.144,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_IRC,Continuous Casting - Cast Iron,TCO2E/T        ,0.299,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_EA,Primary Steelmaking - electric Arc Furnace high alloy steel HAS,TCO2E/T        ,0.266,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_EC,Primary Steelmaking - electric Arc Furnace carbon steel CSL,TCO2E/T        ,0.209,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
STEEL,SC_CCM_HAS,high alloy steel,%              ,0,70,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
STEEL,SC_CCM_CST,carbon steel,%              ,0,90,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS,Implementation of adaptation solutions,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_RISK,The physical climate risks that are material to the activity have been identified,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_RISK_SCREEN,Screening of the activity to identify which physical climate risks may affect the performance of the economic activity during its expected lifetime,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_RISK_MAT,Climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_RISK_ASM,Assessment of adaptation solutions that can reduce the identified physical climate risk,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_CVA_SCALE10,"For activities with an expected lifespan of less than 10 years, the assessment is performed, at least by using climate projections at the smallest appropriate scale",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_CVA_OTR,The assessment is performed using the highest available resolution,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_CP_BP,The climate projections and assessment of impacts are based on best practice and available guidance,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_RES,The adaptation solutions implemented do not adversely affect the adaptation efforts or the level of resilience to physical climate risks,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_NBS,The adaptation solutions implemented favour nature-based solutions or rely on blue or green infrastructure to the extent possible,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_STRG,"The adaptation solutions implemented are consistent with local, sectoral, regional or national adaptation plans and strategies",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_MEAS,The adaptation solutions implemented are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_DNSH,"Where applicable, the solution complies with the do no significant harm technical screening criteria for that activity.",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ETHYL,Production of ethylene,TCO2E/T        ,0.693,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_STYR,Production of styrene,TCO2E/T        ,0.419,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ADAC,Production of adipic acid,TCO2E/T        ,0.32,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_PXYLOL,Production of P-xylene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_FDS,Emissions of chemicals manufactured from renewable feedstock,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_CALC,Life-cycle GHG emissions are calculated as per recommendation,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_VERF,Quantified life-cycle GHG emissions are verified,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ABIO,Agricultural biomass�compliance,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ACE,Production of acetylene,TCO2E/T        ,0.693,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_PROP,Production of propylene,TCO2E/T        ,0.693,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_BUT,Production of butadiene,TCO2E/T        ,0.693,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_MALK,"Production of mixed alkylbenzenes, mixed alkylnapthalenes",TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_CYHEX,Production of cyclohexane,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_BENZ,Production of benzene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_TOL,Production of toluene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_OXYLOL,Production of o-xylene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_MXYLOL,Production of m-xylene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ETHBENZ,Production of ethylbenzene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_CUME,Production of cumene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_BIPHEN,Production of biphenyls,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_TERPHEN,Production of terphenyls,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_VINTOL,Production of vinyltoluene,TCO2E/T        ,0.0072,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_VINCHL,Production of vinyl chloride,TCO2E/T        ,0.171,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ETHOX,Production of ethylene oxide,TCO2E/T        ,0.314,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_MONGLYC,Production of monoethylene glycol,TCO2E/T        ,0.314,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_GHR,"GHG emission reductions in transport, stationary and off-grid energy storage and other industrial applications",%              ,0,20,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_SOLAR,The activity generates electricity using solar PV technology.,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_CSP,The activity generates electricity using CSP technology.,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCA_ADS_ASM,Assessment of adaptation solutions that can reduce the identified physical climate risk,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_WIND,The activity generates electricity from wind power.,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ROR,The electricity generation facility is a run-of-river plant and does not have an artificial reservoir,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
DEN,SC_CCM_PD,Power density of the electricity generation facility,W/M2           ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_GHG,Life-cycle GHG emissions from the generation of electricity from hydropower,GCO2E/KWH      ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_INTERCON,"The system is the interconnected European system, i.e. the interconnected control areas of Member States, Norway, Switzerland and the United Kingdom, and its subordinated systems",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_NEWGEN_GHG,"More than 67% of newly enabled generation capacity in the system is below the threshold, over a rolling five-year period",GCO2E/KWH      ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_AVGEF_GHG,"The average system grid emissions factor is below the threshold, over a rolling five-year period",GCO2E/KWH      ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_DC,Infrastructure dedicated to creating a direct connection or expanding an existing direct connection,GCO2E/KWH      ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_SM,Installation of metering infrastructure meets the requirements of smart metering systems of Article 20 of Directive (EU) 2019/944�,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
GHG,SC_CCM_ACT_DC,"Construction and operation of direct connection, or expansion of existing direct connection, of low carbon electricity generation",GCO2E/KWH      ,0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ACT_EV,"construction and operation of electric vehicle (EV) charging stations and supporting electric infrastructure, compliat with the technical screening criteria",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ACT_TRANSF,Installation of transmission and distribution transformers that comply with the Tier 2 requirements set out in Annex I to t (EU) No 548/2014,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ACT_TRANSF_MED,"For medium power transformers with highest voltage for equipment not exceeding 36 kV, with AAA0 level requirements on no-load losses set out in standard EN 50588-1",INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ACT_RENEW,Construction/installation and operation of equipment and infrastructure where the main objective is an increase of the generation or use of renewable electricity generation,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
IMPL,SC_CCM_ACT_ELECTS,Installation of equipment to increase the controllability and observability of the electricity system and to enable the development and integration of renewable energy sources,INDICATOR (Y/N),0,0,,,,,,        ,         ,,,,,,,,,,,,,,,,,,0,0,       ,
